,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
2021-07-29,5,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,17
2021-07-30,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,19
2021-07-31,2,1,1,1,2,0,0,2,1,1,1,0,0,2,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,28
2021-08-01,0,0,0,0,0,0,0,1,2,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,15
2021-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
2021-08-03,1,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,8,10
2021-08-04,1,0,0,0,2,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,10,15
2021-08-05,0,0,0,0,4,0,1,0,0,-1,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,16
2021-08-06,1,0,0,0,3,0,-1,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,7,13,20
2021-08-07,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,12,14
2021-08-08,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8,9,17
2021-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
2021-08-10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,8,14
2021-08-11,1,0,0,0,0,1,0,3,0,1,0,0,0,0,1,0,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,-1,7,13,20
2021-08-12,1,0,0,0,5,0,0,1,1,0,0,0,0,0,8,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,23,33
2021-08-13,0,0,0,0,0,1,0,-1,-1,2,1,0,0,0,2,0,3,1,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,16,9,25
2021-08-14,6,0,1,1,1,0,1,4,0,2,0,0,0,0,4,0,6,1,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,19,33,52
2021-08-15,2,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12
2021-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-17,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10
2021-08-18,1,0,1,1,8,0,0,0,5,3,0,0,0,1,7,2,4,0,0,0,0,0,3,1,0,0,0,0,0,0,1,4,1,0,21,43,64
2021-08-19,3,0,2,0,1,7,2,7,2,4,0,0,1,3,9,0,2,0,0,0,2,1,1,1,0,0,0,0,0,0,1,1,4,0,37,54,91
2021-08-20,1,1,0,0,0,0,2,4,0,1,0,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17,21,38
2021-08-21,2,0,3,1,3,3,6,4,2,13,0,2,0,1,13,1,0,0,0,0,2,3,0,2,0,0,0,3,0,0,2,0,2,0,19,68,87
2021-08-22,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,2,5,10,15
2021-08-23,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2021-08-24,1,0,0,0,0,2,0,3,0,7,0,0,2,0,8,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,35
2021-08-25,0,0,0,2,1,0,0,6,1,25,0,1,0,1,9,0,8,0,0,5,1,0,1,1,0,0,0,2,0,0,1,0,0,0,26,65,91
2021-08-26,1,0,1,1,4,1,7,6,0,12,0,1,2,0,9,0,0,-1,0,-2,1,4,0,0,0,0,0,0,3,0,-1,0,2,-1,36,50,86
2021-08-27,0,0,-1,0,2,-2,0,-2,1,0,0,1,0,1,10,2,2,0,0,3,2,0,1,0,0,0,0,0,0,0,2,0,1,0,5,23,28
2021-08-28,0,1,1,0,0,1,-1,2,0,2,0,0,0,0,13,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,1,0,-2,0,20,26,46
2021-08-29,1,0,0,0,0,7,4,6,0,28,0,4,0,0,12,0,1,0,0,5,12,0,0,0,0,0,0,0,0,0,3,0,0,0,62,83,145
2021-08-30,0,1,1,1,3,0,1,0,1,6,0,0,2,1,2,0,1,1,0,0,2,0,0,0,0,1,0,0,2,0,0,0,2,3,20,31,51
2021-08-31,0,0,0,0,0,1,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11
2021-09-01,3,0,0,0,8,2,0,2,0,12,0,2,0,1,5,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,41,42,83
2021-09-02,3,1,0,0,0,2,0,6,11,4,0,0,2,0,10,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,18,44,62
2021-09-03,2,0,0,2,4,-1,0,2,0,3,0,2,3,2,5,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,32,31,63
2021-09-04,0,1,0,-1,4,4,1,5,-1,5,0,0,1,1,6,1,2,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,26,38,64
2021-09-05,9,2,0,0,0,0,0,4,0,3,1,0,2,2,8,2,1,1,0,0,2,1,0,2,0,1,0,2,0,0,0,0,7,0,27,50,77
2021-09-06,0,0,0,0,0,0,1,6,1,6,0,0,0,1,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,53
2021-09-07,0,0,0,0,1,0,0,0,0,-1,0,0,0,-1,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
2021-09-08,3,0,0,0,8,2,5,2,0,11,0,0,3,1,10,0,1,4,0,0,0,3,1,9,0,1,0,0,0,0,2,0,0,0,32,66,98
2021-09-09,2,1,0,0,7,1,0,1,1,7,0,2,0,0,3,7,1,1,0,0,1,0,2,3,0,0,0,-1,0,0,1,0,1,0,23,41,64
2021-09-10,2,1,0,0,6,2,0,2,0,7,0,1,1,0,5,1,0,1,0,0,0,0,0,3,0,2,0,0,0,0,9,0,-1,0,29,42,71
2021-09-11,0,1,0,0,3,0,3,0,1,1,0,1,0,1,5,0,2,2,0,0,0,3,1,0,0,0,0,0,1,0,5,0,0,0,23,30,53
2021-09-12,0,0,0,1,0,0,0,5,3,7,0,1,1,0,7,2,0,1,0,0,0,0,3,1,0,2,0,0,0,0,-2,0,0,0,14,32,46
2021-09-13,0,0,1,0,2,0,3,1,1,7,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,14,23,37
2021-09-14,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5
2021-09-15,2,0,0,1,4,0,0,1,1,7,0,0,0,3,4,0,2,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,23,30,53
2021-09-16,0,0,0,0,8,0,3,2,1,11,0,0,0,0,7,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,35,57
2021-09-17,0,2,3,0,0,0,1,4,5,20,0,0,2,0,1,2,2,-1,0,1,2,2,1,1,0,1,0,0,0,0,1,0,0,0,28,50,78
2021-09-18,0,0,0,0,5,0,1,2,1,-3,0,0,0,0,1,0,0,0,0,1,0,0,2,3,0,1,0,0,0,0,1,0,0,0,17,15,32
2021-09-19,2,0,1,0,0,0,2,2,0,2,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,9,16,25
2021-09-20,-1,0,0,0,0,0,0,2,0,2,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,9,23
2021-09-21,0,0,0,0,-1,0,0,3,0,1,0,0,0,0,1,0,0,-1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,5,4
2021-09-22,0,0,0,2,3,0,0,2,1,4,0,0,1,0,0,0,0,0,0,0,1,0,0,-1,1,0,0,0,0,0,0,0,0,0,15,14,29
2021-09-23,0,0,5,1,3,0,0,7,4,5,0,0,1,1,6,0,0,1,0,1,2,0,2,1,0,0,0,0,0,0,4,0,0,1,6,45,51
2021-09-24,0,0,0,1,-1,0,0,4,3,1,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,7,14,21
2021-09-25,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,12
2021-09-26,1,1,3,1,1,0,1,1,1,5,0,0,2,1,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,32
2021-09-27,0,1,0,0,1,1,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8
2021-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
2021-09-29,6,1,0,2,-1,2,2,3,6,4,0,0,1,1,1,-1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,12,32,44
2021-09-30,1,0,0,1,0,1,0,2,2,0,0,1,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,16,16,32
2021-10-01,1,0,2,0,1,0,2,0,1,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,24
2021-10-02,1,0,0,0,2,0,0,1,10,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16,23,39
2021-10-03,3,0,0,0,2,0,2,2,0,3,0,1,0,0,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,30
2021-10-04,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,17
2021-10-05,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11
2021-10-06,2,1,1,2,1,0,2,3,0,3,1,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,19,23,42
2021-10-07,4,0,0,0,5,0,0,3,1,0,0,0,1,0,7,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,19,29,48
2021-10-08,3,0,3,4,1,0,0,4,2,2,0,0,0,0,1,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,18,30,48
2021-10-09,2,0,0,1,5,0,2,0,1,1,0,0,0,0,3,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,17,21,38
2021-10-10,0,0,0,1,6,0,1,1,0,0,0,1,1,0,4,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,2,0,1,0,8,24,32
2021-10-11,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,4,0,4
2021-10-12,0,0,1,0,-1,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,3,4,7
2021-10-13,4,0,2,0,5,1,1,2,0,1,0,0,3,0,1,3,-1,0,0,0,5,0,4,2,0,1,0,0,0,1,0,0,0,0,14,35,49
2021-10-14,7,1,0,0,3,0,1,8,5,2,0,0,2,0,10,5,1,2,2,0,5,0,2,0,0,0,0,0,0,0,4,0,3,0,16,63,79
2021-10-15,2,1,0,0,3,0,0,8,0,2,0,1,1,0,7,1,3,0,0,0,1,1,3,1,0,0,1,0,0,0,1,0,1,0,23,38,61
2021-10-16,2,0,1,0,2,0,1,3,0,0,1,0,2,0,2,3,3,2,2,0,6,0,0,1,0,0,0,0,0,0,4,0,1,0,15,36,51
2021-10-17,4,1,0,0,1,0,1,3,1,1,0,0,1,2,3,5,2,1,0,0,7,0,0,0,0,0,2,0,0,0,1,0,0,0,4,36,40
2021-10-18,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,-1,0,0,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,14,14
2021-10-19,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,9,11
2021-10-20,5,0,0,1,1,1,2,3,0,4,0,2,0,0,8,0,0,0,0,0,15,0,1,0,0,-1,0,0,0,0,0,0,1,0,27,43,70
2021-10-21,8,0,1,0,1,0,2,7,1,1,0,0,0,1,5,3,0,1,2,0,7,3,3,1,0,0,0,0,0,0,0,5,2,1,13,55,68
2021-10-22,9,0,1,2,0,0,1,11,2,2,0,3,0,1,3,3,1,1,4,0,9,1,0,3,0,-1,0,0,0,0,2,0,1,0,11,59,70
2021-10-23,14,1,0,0,0,0,0,5,3,0,0,2,1,0,8,2,1,5,5,0,5,3,0,0,0,2,0,0,0,0,0,1,2,0,23,60,83
2021-10-24,19,2,0,0,2,1,1,7,2,4,0,5,2,0,4,1,1,3,4,0,6,1,0,10,0,0,0,0,0,0,1,1,0,0,14,77,91
2021-10-25,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,4,11,15
2021-10-26,1,1,1,0,0,2,0,4,1,1,0,0,0,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,19,30
2021-10-27,15,-1,0,2,4,1,0,4,2,3,0,1,3,3,10,3,5,1,0,0,7,0,1,6,0,0,1,0,0,0,0,2,0,0,26,73,99
2021-10-28,19,5,2,0,1,1,3,5,2,4,0,1,0,0,13,0,2,3,1,1,10,2,4,3,0,1,0,0,0,0,2,0,0,0,24,85,109
2021-10-29,26,0,2,3,5,2,3,10,7,1,0,0,0,3,11,2,4,1,4,1,3,3,3,0,0,0,0,0,0,0,0,1,1,0,18,96,114
2021-10-30,6,1,3,3,2,2,3,4,2,3,0,1,1,0,6,1,4,2,0,0,5,5,0,9,0,1,0,1,0,0,2,0,0,0,19,67,86
2021-10-31,13,1,2,0,3,2,4,6,7,5,0,0,1,1,5,3,3,1,1,0,2,2,5,2,0,0,0,0,0,0,4,1,2,0,19,76,95
2021-11-01,1,-1,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,-1,0,1,4,5
2021-11-02,0,0,0,0,4,1,0,1,0,0,0,0,0,2,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,34
2021-11-03,11,4,1,0,4,4,5,11,1,5,1,3,2,5,9,3,5,1,0,0,4,2,7,3,1,1,0,3,0,1,4,1,1,0,29,103,132
2021-11-04,18,2,3,3,5,7,3,9,5,5,0,0,0,3,28,1,3,5,3,2,12,2,2,8,2,0,0,4,0,0,1,1,1,0,31,138,169
2021-11-05,12,6,4,1,4,1,3,11,1,5,0,1,0,2,8,-1,1,2,0,1,7,0,4,4,0,0,2,2,2,0,1,0,0,1,21,85,106
2021-11-06,6,3,3,2,1,0,4,12,4,4,1,1,1,1,8,0,6,0,1,0,4,3,1,1,0,2,0,1,1,0,0,1,1,1,30,74,104
2021-11-07,1,2,1,-2,3,0,5,9,3,5,3,0,0,1,7,1,2,1,1,0,5,2,8,5,1,1,5,0,1,0,1,0,0,0,17,72,89
2021-11-08,0,2,0,0,2,2,1,8,1,0,1,0,1,3,4,0,7,1,1,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,15,40,55
2021-11-09,0,0,0,0,1,1,0,1,0,2,-1,0,0,-1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,-1,0,0,0,8,7,15
2021-11-10,4,3,2,1,2,3,1,7,1,7,4,2,5,2,16,5,10,2,1,0,15,0,11,10,2,1,4,0,2,0,1,0,1,4,39,129,168
2021-11-11,6,1,3,0,9,1,4,8,0,3,1,3,0,2,11,1,8,2,1,4,11,0,2,0,2,1,3,3,1,1,3,0,3,0,38,98,136
2021-11-12,7,5,4,0,5,0,1,21,0,5,0,2,2,1,19,1,6,3,1,1,13,0,0,2,0,0,0,2,2,0,2,1,0,4,28,110,138
2021-11-13,2,2,1,2,14,3,1,10,2,6,0,2,2,2,12,4,3,3,1,2,9,1,4,6,1,0,0,1,0,0,1,0,0,0,38,97,135
2021-11-14,9,0,2,0,9,2,3,8,0,7,2,0,6,0,8,0,2,1,1,2,17,1,2,3,2,0,2,0,1,1,2,2,1,0,22,96,118
2021-11-15,0,0,0,0,1,0,0,10,1,0,0,0,2,1,0,1,5,1,0,0,6,0,-1,0,0,0,0,1,0,0,0,1,1,0,19,30,49
2021-11-16,0,2,0,0,3,1,2,2,1,1,0,0,0,2,2,0,2,0,0,1,5,1,0,3,0,0,-1,0,0,0,0,0,1,0,26,28,54
2021-11-17,7,3,0,3,5,3,2,13,2,10,7,8,6,7,18,2,4,4,2,3,17,3,7,15,3,4,5,0,1,1,2,1,1,1,44,170,214
2021-11-18,8,5,2,2,7,1,4,11,3,4,2,1,2,1,12,5,4,14,6,2,58,1,2,7,3,1,5,1,3,2,4,1,1,4,43,189,232
2021-11-19,8,4,0,-1,11,6,12,20,3,5,1,0,3,1,9,0,4,1,1,1,25,0,2,3,0,0,0,1,1,0,1,1,0,1,46,124,170
2021-11-20,15,2,2,3,5,3,8,21,2,2,1,-1,6,1,12,4,7,11,0,7,33,2,5,24,0,19,7,3,4,1,6,1,0,0,50,216,266
2021-11-21,13,1,1,0,5,5,7,17,0,4,2,0,3,5,16,5,7,4,0,5,7,2,2,10,0,0,7,3,6,3,4,1,1,0,45,146,191
2021-11-22,7,0,0,1,2,1,5,10,1,2,0,1,3,4,10,3,3,3,0,0,25,1,1,1,0,0,2,3,1,1,0,1,1,2,14,95,109
2021-11-23,1,1,1,1,1,1,2,1,0,5,1,0,4,1,4,1,1,2,1,0,8,0,1,2,1,1,0,0,0,0,0,0,0,0,18,42,60
2021-11-24,6,4,4,2,4,5,4,12,2,12,2,6,6,4,2,2,3,3,-1,2,10,4,2,20,0,13,2,4,4,3,2,3,4,8,52,163,215
2021-11-25,30,3,6,6,8,4,11,19,3,5,1,6,4,2,13,7,12,13,3,2,23,6,2,13,0,7,6,3,1,2,13,3,3,3,70,243,313
2021-11-26,9,1,1,5,8,2,7,24,3,7,5,4,3,6,20,12,8,5,2,1,47,3,8,14,3,4,0,4,1,2,10,0,7,0,71,236,307
2021-11-27,4,1,3,2,9,3,3,14,2,2,0,3,4,5,7,6,13,2,1,8,26,7,12,5,3,3,2,8,1,0,1,0,0,4,45,164,209
2021-11-28,30,4,3,1,2,4,0,7,1,3,0,1,3,1,12,6,13,3,1,2,2,3,2,11,0,4,1,5,0,0,6,0,3,2,48,136,184
2021-11-29,10,7,3,1,11,4,11,24,6,3,2,2,5,1,11,11,11,7,2,2,18,3,7,9,1,11,1,5,2,1,9,1,1,6,74,209,283
2021-11-30,4,-1,2,0,0,7,4,2,4,5,0,1,2,0,0,5,5,0,1,0,7,2,0,3,-1,2,1,1,0,0,0,1,0,0,7,57,64
2021-12-01,10,3,5,1,4,4,9,19,0,4,5,8,1,8,15,10,2,1,-1,5,13,5,1,5,-1,1,4,5,1,1,2,0,-1,2,45,151,196
2021-12-02,4,5,5,1,8,4,2,14,2,9,3,5,5,6,13,3,11,3,0,1,27,3,1,3,0,4,0,4,1,0,4,2,8,4,49,165,214
2021-12-03,21,7,11,3,14,12,7,29,8,5,6,4,7,5,26,17,12,6,1,12,38,5,11,30,0,12,1,4,4,2,16,3,0,3,70,342,412
2021-12-04,2,3,2,2,8,2,4,11,6,4,1,1,4,0,19,18,10,8,1,10,11,3,7,2,3,5,3,7,1,2,4,3,1,3,49,171,220
2021-12-05,6,3,1,0,5,1,13,15,0,9,9,2,2,2,15,8,6,7,0,3,18,7,5,2,0,3,1,1,0,0,14,1,0,3,42,162,204
2021-12-06,8,2,1,0,6,5,3,9,3,8,2,0,5,1,19,5,1,0,0,0,5,1,2,1,0,0,0,0,0,0,5,4,2,1,29,99,128
2021-12-07,5,0,7,1,4,6,8,7,1,5,0,3,2,1,12,0,15,1,3,1,17,2,1,1,0,4,0,1,0,0,2,1,0,0,13,111,124
2021-12-08,5,1,4,-1,1,3,2,0,0,10,4,2,5,1,15,3,1,3,0,2,3,1,1,4,1,4,1,0,0,0,5,4,0,1,13,86,99
2021-12-09,14,4,5,2,16,10,10,28,12,8,0,4,6,1,26,13,17,1,1,2,14,2,13,5,0,2,1,3,3,0,10,32,0,1,62,266,328
2021-12-10,11,0,21,2,13,11,18,18,12,20,4,7,1,2,27,23,16,6,2,3,17,8,10,12,0,6,0,3,0,1,13,1,4,2,102,294,396
2021-12-11,0,0,5,1,9,5,14,8,4,11,2,0,2,0,17,11,1,0,1,0,5,6,8,3,1,0,0,4,1,2,1,0,5,2,48,129,177
2021-12-12,6,0,3,1,2,4,5,12,6,2,2,4,0,3,12,5,10,3,0,3,4,1,4,3,0,-1,0,4,0,0,6,0,3,0,41,107,148
2021-12-13,3,0,0,0,2,3,2,9,0,5,0,1,2,0,6,6,7,2,0,2,3,2,0,4,0,1,0,0,0,0,0,0,3,0,43,63,106
2021-12-14,7,1,1,0,3,2,5,4,0,1,0,0,0,0,4,5,1,1,-1,0,3,1,0,0,0,1,0,3,0,0,0,4,1,0,22,47,69
2021-12-15,5,0,2,0,5,5,6,9,0,4,2,0,1,2,12,6,4,2,1,0,5,5,4,7,0,5,0,0,2,1,3,0,7,0,46,105,151
2021-12-16,3,2,6,4,8,8,7,16,5,5,5,2,5,8,8,6,7,0,4,1,9,2,2,0,0,1,0,2,4,0,9,2,5,0,68,146,214
2021-12-17,14,3,2,1,7,11,13,24,1,12,0,4,2,5,46,8,17,1,4,5,11,5,4,7,4,0,1,0,0,0,2,1,4,0,73,219,292
2021-12-18,9,2,3,-1,0,9,9,8,7,8,1,1,0,2,6,7,9,2,3,-1,9,1,6,1,0,1,0,1,1,-1,0,0,3,0,67,106,173
2021-12-19,3,0,3,3,6,1,5,9,0,6,1,4,0,2,6,6,5,0,1,0,2,0,0,1,0,0,0,0,0,0,10,2,1,0,30,77,107
2021-12-20,2,2,3,1,5,4,5,11,1,0,1,1,2,2,9,5,3,1,0,0,3,0,0,0,0,0,0,0,0,0,-1,1,0,0,17,61,78
2021-12-21,2,0,1,2,-1,3,2,6,3,3,3,0,0,0,3,0,5,1,0,0,-2,3,0,1,0,1,0,3,0,0,0,0,0,0,8,39,47
2021-12-22,9,2,5,2,7,2,4,24,1,10,3,3,2,4,8,7,2,0,1,1,3,2,3,3,0,1,2,1,1,0,0,1,7,0,63,121,184
2021-12-23,3,1,5,0,18,7,6,19,1,2,4,6,0,4,11,3,9,3,0,0,6,0,4,0,1,2,0,0,1,0,5,2,0,0,58,123,181
2021-12-24,3,10,4,0,13,5,2,12,4,6,3,3,3,4,20,4,12,0,0,0,6,0,3,2,0,2,1,0,1,0,3,0,6,1,45,133,178
2021-12-25,0,1,2,1,17,6,1,11,2,3,1,1,4,1,7,2,1,4,1,1,2,0,0,2,0,0,0,0,1,0,2,0,1,0,28,75,103
2021-12-26,0,0,0,2,0,0,0,5,2,2,2,2,3,1,8,1,3,1,1,0,-3,0,1,-2,0,-1,0,0,1,0,6,4,0,0,18,39,57
2021-12-27,3,0,0,0,2,1,2,6,1,0,0,1,1,0,5,2,1,2,0,0,0,0,-1,1,1,0,0,0,1,0,0,2,0,0,14,31,45
2021-12-28,1,1,0,2,2,2,1,12,1,1,2,1,0,1,3,2,4,1,0,0,4,0,0,4,0,0,0,2,1,0,1,1,0,0,27,50,77
2021-12-29,5,4,1,2,19,2,1,14,8,8,1,7,2,5,13,3,3,0,0,0,11,0,4,-1,0,1,0,1,0,0,4,0,3,0,67,121,188
2021-12-30,2,1,0,-1,15,3,0,10,2,5,0,2,4,2,16,3,12,10,0,0,7,0,8,2,0,0,0,1,2,0,8,1,3,0,58,118,176
2021-12-31,2,0,4,1,6,8,1,24,11,8,5,2,4,3,19,6,15,1,0,2,10,0,4,1,1,0,0,4,-1,0,7,1,1,0,50,150,200
2022-01-01,4,1,3,3,8,5,1,15,9,10,5,0,5,1,23,7,11,2,0,0,7,0,2,3,1,1,0,1,5,0,3,0,0,0,51,136,187
2022-01-02,1,0,-2,1,4,3,1,7,0,1,0,0,1,1,8,4,5,1,0,0,0,1,4,2,0,-1,0,2,0,0,3,0,0,1,42,48,90
2022-01-03,6,1,0,2,5,1,1,10,2,5,0,1,0,1,3,2,14,1,0,1,1,0,7,0,0,1,1,1,0,0,0,1,0,0,29,68,97
2022-01-04,0,0,0,-1,3,3,0,0,4,2,1,3,0,0,8,3,6,0,0,0,1,0,0,0,0,0,3,1,0,0,2,1,0,0,46,40,86
2022-01-05,7,4,2,5,6,8,2,13,5,26,6,5,5,2,5,5,17,3,2,4,15,1,8,4,1,3,3,3,0,2,3,5,2,0,91,182,273
2022-01-06,13,6,7,0,12,14,6,6,5,18,6,4,8,4,32,13,15,12,1,1,14,1,9,2,1,4,1,0,1,2,10,2,0,0,139,230,369
2022-01-07,8,3,0,1,5,3,5,17,5,14,2,3,1,4,16,12,10,2,5,-2,4,0,2,0,0,0,2,4,1,1,7,4,0,2,112,141,253
2022-01-08,4,5,4,4,12,9,3,17,3,6,5,6,5,2,27,4,16,2,1,0,15,4,3,1,0,4,0,2,1,0,4,1,0,1,99,171,270
2022-01-09,3,6,3,6,0,7,4,12,4,8,4,4,5,1,20,2,8,4,2,0,10,2,5,4,3,1,0,0,0,2,6,0,0,0,81,136,217
2022-01-10,1,3,2,1,4,4,1,16,2,4,1,2,7,2,11,1,7,0,1,0,5,0,0,-1,0,0,0,1,0,0,0,1,2,0,57,78,135
2022-01-11,3,3,1,1,0,5,3,7,2,6,1,5,5,5,10,4,5,-1,0,0,-1,1,1,5,0,0,0,0,0,0,1,0,1,3,64,76,140
2022-01-12,1,5,6,3,4,4,3,10,5,21,5,2,5,13,15,10,6,6,0,5,23,3,5,5,0,8,0,0,1,0,2,2,3,0,94,181,275
2022-01-13,13,8,7,10,34,16,10,42,11,31,2,14,11,23,33,16,9,2,1,1,17,5,5,6,3,5,1,5,2,4,6,5,3,1,202,362,564
2022-01-14,13,6,15,10,13,12,10,29,13,23,2,15,0,23,42,12,23,3,0,1,10,7,1,9,0,4,0,3,0,1,5,1,0,1,165,307,472
